"","SDG","Estimate","Std.Error","Demographic","Year","Data","District","Direction","Label","Order","SDG_Achievement"
"6917","four.antenatal",40.13,0.0605596176554075,"RURAL","2015","DHS","GATSIBO",2,"Four Antenatal Visits",16,40.13
"6918","four.antenatal",33.42,0.0760837571926391,"POOREST","2015","DHS","GATSIBO",2,"Four Antenatal Visits",16,33.42
"6919","four.antenatal",35.82,0.0904641001235394,"POORER","2015","DHS","GATSIBO",2,"Four Antenatal Visits",16,35.82
"6920","four.antenatal",36.82,0.0753092127142457,"MIDDLE","2015","DHS","GATSIBO",2,"Four Antenatal Visits",16,36.82
"6921","four.antenatal",54.55,0.114879970216593,"RICHER","2015","DHS","GATSIBO",2,"Four Antenatal Visits",16,54.55
"6922","four.antenatal",54.92,0.103008415449173,"RICHEST","2015","DHS","GATSIBO",2,"Four Antenatal Visits",16,54.92
"6923","met.need.contraceptive",64.86,0.0515065034427311,"TOTAL","2015","DHS","GATSIBO",2,"Met Need for Contraceptive",17,64.86
"6924","met.need.contraceptive",68.99,0.0665366871825427,"URBAN","2015","DHS","GATSIBO",2,"Met Need for Contraceptive",17,68.99
"6925","met.need.contraceptive",64.58,0.054778197835935,"RURAL","2015","DHS","GATSIBO",2,"Met Need for Contraceptive",17,64.58
"6926","met.need.contraceptive",53.8,0.0871478927998264,"POOREST","2015","DHS","GATSIBO",2,"Met Need for Contraceptive",17,53.8
"6927","met.need.contraceptive",68.43,0.0991231781566432,"POORER","2015","DHS","GATSIBO",2,"Met Need for Contraceptive",17,68.43
"6928","met.need.contraceptive",74.76,0.0603013373602117,"MIDDLE","2015","DHS","GATSIBO",2,"Met Need for Contraceptive",17,74.76
"6929","met.need.contraceptive",58.23,0.0742909582230133,"RICHER","2015","DHS","GATSIBO",2,"Met Need for Contraceptive",17,58.23
"6930","met.need.contraceptive",62.71,0.130430409429899,"RICHEST","2015","DHS","GATSIBO",2,"Met Need for Contraceptive",17,62.71
"6931","skilled.delivery",88.01,0.0270018820509133,"TOTAL","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,88.01
"6932","skilled.delivery",90.27,0.0324245266446796,"MALE","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,90.27
"6933","skilled.delivery",85.29,0.0262542119270675,"FEMALE","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,85.29
"6934","skilled.delivery",95.45,0.00620438900525624,"URBAN","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,95.45
"6935","skilled.delivery",87.46,0.0286841472607787,"RURAL","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,87.46
"6936","skilled.delivery",86.78,0.0623501788878907,"POOREST","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,86.78
"6937","skilled.delivery",79.35,0.031479961212822,"POORER","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,79.35
"6938","skilled.delivery",88.51,0.0622909288965556,"MIDDLE","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,88.51
"6939","skilled.delivery",95.52,0.0388581899744991,"RICHER","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,95.52
"6940","skilled.delivery",98.32,0.018956232260172,"RICHEST","2015","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,98.32
"6941","mal.nourished.children",34.67,0.0594610717556409,"TOTAL","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,65.33
"6942","mal.nourished.children",30.45,0.0723855796246681,"MALE","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,69.55
"6943","mal.nourished.children",40.76,0.0872534026252418,"FEMALE","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,59.24
"6944","mal.nourished.children",33.09,0.0745294409759413,"URBAN","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,66.91
"6945","mal.nourished.children",34.75,0.0622115679436721,"RURAL","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,65.25
"6946","mal.nourished.children",51.19,0.124375679502187,"POOREST","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,48.81
"6947","mal.nourished.children",41.11,0.0807459389357022,"POORER","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,58.89
"6948","mal.nourished.children",31.96,0.0867169017077606,"MIDDLE","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,68.04
"6949","mal.nourished.children",23.01,0.0981510030390182,"RICHER","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,76.99
"6950","mal.nourished.children",11.11,0.110693800717332,"RICHEST","2015","DHS","GICUMBI",1,"Under 5 Malnutrition",3,88.89
"6951","underweight",8.94,0.0118307951557496,"TOTAL","2015","DHS","GICUMBI",1,"Underweight",4,91.06
"6952","underweight",6.93,0.0174666098930172,"FEMALE","2015","DHS","GICUMBI",1,"Underweight",4,93.07
"6953","underweight",11.13,0.0229962300063814,"MALE","2015","DHS","GICUMBI",1,"Underweight",4,88.87
"6954","underweight",0,0,"URBAN","2015","DHS","GICUMBI",1,"Underweight",4,100
"6955","underweight",9.53,0.0125031294189211,"RURAL","2015","DHS","GICUMBI",1,"Underweight",4,90.47
"6956","underweight",10.76,0.0386461773425812,"POOREST","2015","DHS","GICUMBI",1,"Underweight",4,89.24
"6957","underweight",12.51,0.0382818740410471,"POORER","2015","DHS","GICUMBI",1,"Underweight",4,87.49
"6958","underweight",13.96,0.0337136281403945,"MIDDLE","2015","DHS","GICUMBI",1,"Underweight",4,86.04
"6959","underweight",4.23,0.0293340987464184,"RICHER","2015","DHS","GICUMBI",1,"Underweight",4,95.77
"6960","underweight",0,0,"RICHEST","2015","DHS","GICUMBI",1,"Underweight",4,100
"6961","overweight",2.09,0.00599535457647838,"TOTAL","2015","DHS","GICUMBI",1,"Overweight",5,97.91
"6962","overweight",3.24,0.00970590249165111,"FEMALE","2015","DHS","GICUMBI",1,"Overweight",5,96.76
"6963","overweight",0.84,0.00631629243037305,"MALE","2015","DHS","GICUMBI",1,"Overweight",5,99.16
"6964","overweight",15.06,0.0457101711813373,"URBAN","2015","DHS","GICUMBI",1,"Overweight",5,84.94
"6965","overweight",1.23,0.00519337693919434,"RURAL","2015","DHS","GICUMBI",1,"Overweight",5,98.77
"6966","overweight",0,0,"POOREST","2015","DHS","GICUMBI",1,"Overweight",5,100
"6967","overweight",2.51,0.0179018789168328,"POORER","2015","DHS","GICUMBI",1,"Overweight",5,97.49
"6968","overweight",0.54,0.00537729256100047,"MIDDLE","2015","DHS","GICUMBI",1,"Overweight",5,99.46
"6969","overweight",1.46,0.0139552623251066,"RICHER","2015","DHS","GICUMBI",1,"Overweight",5,98.54
"6970","overweight",7.22,0.0345855156188677,"RICHEST","2015","DHS","GICUMBI",1,"Overweight",5,92.78
"6971","bednet",91.34,0.0128723041520127,"TOTAL","2015","DHS","GICUMBI",2,"Use Bednets",11,91.34
"6972","bednet",91.75,0.0129432377754238,"MALE","2015","DHS","GICUMBI",2,"Use Bednets",11,91.75
"6973","bednet",90.93,0.0150940824160563,"FEMALE","2015","DHS","GICUMBI",2,"Use Bednets",11,90.93
"6974","bednet",93.93,0.0115720926458774,"URBAN","2015","DHS","GICUMBI",2,"Use Bednets",11,93.93
"6975","bednet",91.18,0.0136611247695139,"RURAL","2015","DHS","GICUMBI",2,"Use Bednets",11,91.18
"6976","bednet",76.84,0.0520676211493837,"POOREST","2015","DHS","GICUMBI",2,"Use Bednets",11,76.84
"6977","bednet",91.25,0.0337115285007173,"POORER","2015","DHS","GICUMBI",2,"Use Bednets",11,91.25
"6978","bednet",94.72,0.0203382772952257,"MIDDLE","2015","DHS","GICUMBI",2,"Use Bednets",11,94.72
"6979","bednet",95.31,0.0206893251368429,"RICHER","2015","DHS","GICUMBI",2,"Use Bednets",11,95.31
"6980","bednet",98.62,0.00436468861130783,"RICHEST","2015","DHS","GICUMBI",2,"Use Bednets",11,98.62
"6981","one.or.more.antenatal",100,6.93232470358957e-18,"TOTAL","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6982","one.or.more.antenatal",100,0,"MALE","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6983","one.or.more.antenatal",100,0,"FEMALE","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6984","one.or.more.antenatal",100,0,"URBAN","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6985","one.or.more.antenatal",100,7.28867226949466e-18,"RURAL","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6986","one.or.more.antenatal",100,1.82866937676409e-17,"POOREST","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6987","one.or.more.antenatal",100,0,"POORER","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6988","one.or.more.antenatal",100,0,"MIDDLE","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6989","one.or.more.antenatal",100,0,"RICHER","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6990","one.or.more.antenatal",100,0,"RICHEST","2015","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"6991","four.antenatal",38.64,0.04435452095013,"TOTAL","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,38.64
"6992","four.antenatal",39.57,0.0515686056664235,"MALE","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,39.57
"6993","four.antenatal",37.49,0.0659080035084661,"FEMALE","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,37.49
"6994","four.antenatal",44.96,0.161480443364549,"URBAN","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,44.96
"6995","four.antenatal",38.3,0.045906530824017,"RURAL","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,38.3
"6996","four.antenatal",32.14,0.0467055188415278,"POOREST","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,32.14
"6997","four.antenatal",41.62,0.090654248054294,"POORER","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,41.62
"6998","four.antenatal",44.87,0.0668344845766188,"MIDDLE","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,44.87
"6999","four.antenatal",41.75,0.0870791419917817,"RICHER","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,41.75
"7000","four.antenatal",25.33,0.0567175769134054,"RICHEST","2015","DHS","GICUMBI",2,"Four Antenatal Visits",16,25.33
"7001","met.need.contraceptive",78.56,0.0377381288609735,"TOTAL","2015","DHS","GICUMBI",2,"Met Need for Contraceptive",17,78.56
"7002","met.need.contraceptive",77.71,0.136222384684683,"URBAN","2015","DHS","GICUMBI",2,"Met Need for Contraceptive",17,77.71
"7003","met.need.contraceptive",78.62,0.0392078886073087,"RURAL","2015","DHS","GICUMBI",2,"Met Need for Contraceptive",17,78.62
"7004","met.need.contraceptive",73.84,0.0773499361270885,"POOREST","2015","DHS","GICUMBI",2,"Met Need for Contraceptive",17,73.84
"7005","met.need.contraceptive",81.59,0.0623343207551552,"POORER","2015","DHS","GICUMBI",2,"Met Need for Contraceptive",17,81.59
"7006","met.need.contraceptive",80.64,0.0805947328924906,"MIDDLE","2015","DHS","GICUMBI",2,"Met Need for Contraceptive",17,80.64
"7007","met.need.contraceptive",76.86,0.0839617243670808,"RICHER","2015","DHS","GICUMBI",2,"Met Need for Contraceptive",17,76.86
"7008","met.need.contraceptive",80.03,0.0709102970591814,"RICHEST","2015","DHS","GICUMBI",2,"Met Need for Contraceptive",17,80.03
"7009","skilled.delivery",94.76,0.0194281612642553,"TOTAL","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,94.76
"7010","skilled.delivery",94.63,0.0205714868806564,"MALE","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,94.63
"7011","skilled.delivery",94.9,0.0238707993841564,"FEMALE","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,94.9
"7012","skilled.delivery",100,0,"URBAN","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,100
"7013","skilled.delivery",94.47,0.0204519547862195,"RURAL","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,94.47
"7014","skilled.delivery",94.04,0.0297317062388301,"POOREST","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,94.04
"7015","skilled.delivery",91.32,0.0449009784479343,"POORER","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,91.32
"7016","skilled.delivery",94.37,0.0297040362412302,"MIDDLE","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,94.37
"7017","skilled.delivery",97.57,0.0247707459104045,"RICHER","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,97.57
"7018","skilled.delivery",100,0,"RICHEST","2015","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,100
"7019","mal.nourished.children",37.86,0.0309126622869398,"TOTAL","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,62.14
"7020","mal.nourished.children",44.7,0.0489962047997276,"MALE","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,55.3
"7021","mal.nourished.children",31.49,0.0632061603447202,"FEMALE","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,68.51
"7022","mal.nourished.children",50,0,"URBAN","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,50
"7023","mal.nourished.children",37.61,0.0315957265482488,"RURAL","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,62.39
"7024","mal.nourished.children",42.97,0.0457642360822927,"POOREST","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,57.03
"7025","mal.nourished.children",34.1,0.0695059064596697,"POORER","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,65.9
"7026","mal.nourished.children",43.95,0.251983404524967,"MIDDLE","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,56.05
"7027","mal.nourished.children",8.09,0.0678482952423321,"RICHER","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,91.91
"7028","mal.nourished.children",46.45,0.169800127095893,"RICHEST","2015","DHS","GISAGARA",1,"Under 5 Malnutrition",3,53.55
"7029","underweight",17.13,0.0173523308990654,"TOTAL","2015","DHS","GISAGARA",1,"Underweight",4,82.87
"7030","underweight",13.17,0.0224698317327282,"FEMALE","2015","DHS","GISAGARA",1,"Underweight",4,86.83
"7031","underweight",22.3,0.0322584071149574,"MALE","2015","DHS","GISAGARA",1,"Underweight",4,77.7
"7032","underweight",15.35,0.0793928210896008,"URBAN","2015","DHS","GISAGARA",1,"Underweight",4,84.65
"7033","underweight",17.17,0.0176348707958838,"RURAL","2015","DHS","GISAGARA",1,"Underweight",4,82.83
"7034","underweight",22.13,0.0305617074897324,"POOREST","2015","DHS","GISAGARA",1,"Underweight",4,77.87
"7035","underweight",10.46,0.025635305371618,"POORER","2015","DHS","GISAGARA",1,"Underweight",4,89.54
"7036","underweight",9.63,0.0397596182508305,"MIDDLE","2015","DHS","GISAGARA",1,"Underweight",4,90.37
"7037","underweight",23.88,0.0801425853245317,"RICHER","2015","DHS","GISAGARA",1,"Underweight",4,76.12
"7038","underweight",9.51,0.066795585337707,"RICHEST","2015","DHS","GISAGARA",1,"Underweight",4,90.49
"7039","overweight",0.08,4.66639743322251e-05,"TOTAL","2015","DHS","GISAGARA",1,"Overweight",5,99.92
"7040","overweight",0.07,0.000654803477183907,"FEMALE","2015","DHS","GISAGARA",1,"Overweight",5,99.93
"7041","overweight",0.09,0.000901908590077941,"MALE","2015","DHS","GISAGARA",1,"Overweight",5,99.91
"7042","overweight",3.78,0.00235003433323816,"URBAN","2015","DHS","GISAGARA",1,"Overweight",5,96.22
"7043","overweight",0,0,"RURAL","2015","DHS","GISAGARA",1,"Overweight",5,100
"7044","overweight",0,0,"POOREST","2015","DHS","GISAGARA",1,"Overweight",5,100
"7045","overweight",0,0,"POORER","2015","DHS","GISAGARA",1,"Overweight",5,100
"7046","overweight",0,0,"MIDDLE","2015","DHS","GISAGARA",1,"Overweight",5,100
"7047","overweight",0,0,"RICHER","2015","DHS","GISAGARA",1,"Overweight",5,100
"7048","overweight",1.38,0.00346528890541062,"RICHEST","2015","DHS","GISAGARA",1,"Overweight",5,98.62
"7049","bednet",89.12,0.0178995830684289,"TOTAL","2015","DHS","GISAGARA",2,"Use Bednets",11,89.12
"7050","bednet",89.67,0.0200904789731534,"MALE","2015","DHS","GISAGARA",2,"Use Bednets",11,89.67
"7051","bednet",88.68,0.0193473065681235,"FEMALE","2015","DHS","GISAGARA",2,"Use Bednets",11,88.68
"7052","bednet",96.64,0.00935362697297067,"URBAN","2015","DHS","GISAGARA",2,"Use Bednets",11,96.64
"7053","bednet",88.97,0.0182628613639899,"RURAL","2015","DHS","GISAGARA",2,"Use Bednets",11,88.97
"7054","bednet",80.06,0.0306878032577303,"POOREST","2015","DHS","GISAGARA",2,"Use Bednets",11,80.06
"7055","bednet",98.2,0.0185403879916908,"POORER","2015","DHS","GISAGARA",2,"Use Bednets",11,98.2
"7056","bednet",96.31,0.0246545522615414,"MIDDLE","2015","DHS","GISAGARA",2,"Use Bednets",11,96.31
"7057","bednet",96.79,0.0301987096089696,"RICHER","2015","DHS","GISAGARA",2,"Use Bednets",11,96.79
"7058","bednet",100,0,"RICHEST","2015","DHS","GISAGARA",2,"Use Bednets",11,100
"7059","one.or.more.antenatal",100,0,"TOTAL","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7060","one.or.more.antenatal",100,0,"MALE","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7061","one.or.more.antenatal",100,0,"FEMALE","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7062","one.or.more.antenatal",100,0,"URBAN","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7063","one.or.more.antenatal",100,0,"RURAL","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7064","one.or.more.antenatal",100,0,"POOREST","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7065","one.or.more.antenatal",100,0,"POORER","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7066","one.or.more.antenatal",100,0,"MIDDLE","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7067","one.or.more.antenatal",100,2.7316966411276e-17,"RICHER","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7068","one.or.more.antenatal",100,3.42394183311856e-17,"RICHEST","2015","DHS","GISAGARA",2,"One or More Antenatal Visits",15,100
"7069","four.antenatal",55.08,0.0464024838204499,"TOTAL","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,55.08
"7070","four.antenatal",57.26,0.0433371274798478,"MALE","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,57.26
"7071","four.antenatal",53.16,0.067505703235953,"FEMALE","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,53.16
"7072","four.antenatal",55.89,0.0930435434028022,"URBAN","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,55.89
"7073","four.antenatal",55.07,0.0471593000258024,"RURAL","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,55.07
"7074","four.antenatal",52.92,0.0806064433491483,"POOREST","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,52.92
"7075","four.antenatal",55.21,0.0877604355771843,"POORER","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,55.21
"7076","four.antenatal",50.93,0.116325410658488,"MIDDLE","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,50.93
"7077","four.antenatal",68.68,0.0985642476444768,"RICHER","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,68.68
"7078","four.antenatal",56.36,0.148939380518108,"RICHEST","2015","DHS","GISAGARA",2,"Four Antenatal Visits",16,56.36
"7079","met.need.contraceptive",73.52,0.0407962206994491,"TOTAL","2015","DHS","GISAGARA",2,"Met Need for Contraceptive",17,73.52
"7080","met.need.contraceptive",84.91,0.0803574297539292,"URBAN","2015","DHS","GISAGARA",2,"Met Need for Contraceptive",17,84.91
"7081","met.need.contraceptive",73.33,0.0414904867114964,"RURAL","2015","DHS","GISAGARA",2,"Met Need for Contraceptive",17,73.33
"7082","met.need.contraceptive",68.19,0.0533311511203495,"POOREST","2015","DHS","GISAGARA",2,"Met Need for Contraceptive",17,68.19
"7083","met.need.contraceptive",64.72,0.0716617732019335,"POORER","2015","DHS","GISAGARA",2,"Met Need for Contraceptive",17,64.72
"7084","met.need.contraceptive",81.27,0.11057111626435,"MIDDLE","2015","DHS","GISAGARA",2,"Met Need for Contraceptive",17,81.27
"7085","met.need.contraceptive",86.18,0.0681792450858248,"RICHER","2015","DHS","GISAGARA",2,"Met Need for Contraceptive",17,86.18
"7086","met.need.contraceptive",100,0,"RICHEST","2015","DHS","GISAGARA",2,"Met Need for Contraceptive",17,100
"7087","skilled.delivery",88.11,0.0287895072197762,"TOTAL","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,88.11
"7088","skilled.delivery",90.42,0.0286532811918507,"MALE","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,90.42
"7089","skilled.delivery",85.85,0.0382925730989408,"FEMALE","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,85.85
"7090","skilled.delivery",89.23,0.0395621106243223,"URBAN","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,89.23
"7091","skilled.delivery",88.09,0.0293313248669958,"RURAL","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,88.09
"7092","skilled.delivery",84.8,0.0346032174474327,"POOREST","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,84.8
"7093","skilled.delivery",90.61,0.0591261439951445,"POORER","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,90.61
"7094","skilled.delivery",96.7,0.0328634487864039,"MIDDLE","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,96.7
"7095","skilled.delivery",95.15,0.039328667003848,"RICHER","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,95.15
"7096","skilled.delivery",75,0.161562799726965,"RICHEST","2015","DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,75
"7097","mal.nourished.children",38.25,0.0447977058107462,"TOTAL","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,61.75
"7098","mal.nourished.children",41.73,0.0585085332975288,"MALE","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,58.27
"7099","mal.nourished.children",35.23,0.0736253311183277,"FEMALE","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,64.77
"7100","mal.nourished.children",12.46,0.0719748753093328,"URBAN","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,87.54
"7101","mal.nourished.children",39.66,0.0479097606844723,"RURAL","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,60.34
"7102","mal.nourished.children",46.98,0.111739984536689,"POOREST","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,53.02
"7103","mal.nourished.children",36.05,0.0885200111522293,"POORER","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,63.95
"7104","mal.nourished.children",43.5,0.0843283118363303,"MIDDLE","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,56.5
"7105","mal.nourished.children",22.59,0.0770599030702735,"RICHER","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,77.41
"7106","mal.nourished.children",33.91,0.127380132590332,"RICHEST","2015","DHS","HUYE",1,"Under 5 Malnutrition",3,66.09
"7107","underweight",14.28,0.0170102508474423,"TOTAL","2015","DHS","HUYE",1,"Underweight",4,85.72
"7108","underweight",9.23,0.0129798622170007,"FEMALE","2015","DHS","HUYE",1,"Underweight",4,90.77
"7109","underweight",19.66,0.0325737383311865,"MALE","2015","DHS","HUYE",1,"Underweight",4,80.34
"7110","underweight",16.9,0.0387880552843737,"URBAN","2015","DHS","HUYE",1,"Underweight",4,83.1
"7111","underweight",13.68,0.018904153697227,"RURAL","2015","DHS","HUYE",1,"Underweight",4,86.32
"7112","underweight",15.59,0.0460923765465815,"POOREST","2015","DHS","HUYE",1,"Underweight",4,84.41
"7113","underweight",19.56,0.0532642611687113,"POORER","2015","DHS","HUYE",1,"Underweight",4,80.44
"7114","underweight",15.51,0.0449077093551348,"MIDDLE","2015","DHS","HUYE",1,"Underweight",4,84.49
"7115","underweight",11.39,0.0504089881546946,"RICHER","2015","DHS","HUYE",1,"Underweight",4,88.61
"7116","underweight",11.64,0.0158490581431917,"RICHEST","2015","DHS","HUYE",1,"Underweight",4,88.36
"7117","overweight",1.9,0.00521798799337423,"TOTAL","2015","DHS","HUYE",1,"Overweight",5,98.1
"7118","overweight",3.68,0.00999703663151099,"FEMALE","2015","DHS","HUYE",1,"Overweight",5,96.32
"7119","overweight",0,0,"MALE","2015","DHS","HUYE",1,"Overweight",5,100
"7120","overweight",5.88,0.00761315199297925,"URBAN","2015","DHS","HUYE",1,"Overweight",5,94.12
"7121","overweight",0.98,0.00670603453358622,"RURAL","2015","DHS","HUYE",1,"Overweight",5,99.02
"7122","overweight",0,0,"POOREST","2015","DHS","HUYE",1,"Overweight",5,100
"7123","overweight",0,0,"POORER","2015","DHS","HUYE",1,"Overweight",5,100
"7124","overweight",0,0,"MIDDLE","2015","DHS","HUYE",1,"Overweight",5,100
"7125","overweight",0,0,"RICHER","2015","DHS","HUYE",1,"Overweight",5,100
"7126","overweight",5.91,0.0132786514856331,"RICHEST","2015","DHS","HUYE",1,"Overweight",5,94.09
"7127","bednet",83.96,0.0290273506498323,"TOTAL","2015","DHS","HUYE",2,"Use Bednets",11,83.96
"7128","bednet",82.78,0.0310467650700359,"MALE","2015","DHS","HUYE",2,"Use Bednets",11,82.78
"7129","bednet",85.02,0.0297696984525266,"FEMALE","2015","DHS","HUYE",2,"Use Bednets",11,85.02
"7130","bednet",97.21,0.00190285415975108,"URBAN","2015","DHS","HUYE",2,"Use Bednets",11,97.21
"7131","bednet",81.94,0.0331253907763972,"RURAL","2015","DHS","HUYE",2,"Use Bednets",11,81.94
"7132","bednet",63.26,0.0615903090706773,"POOREST","2015","DHS","HUYE",2,"Use Bednets",11,63.26
"7133","bednet",79.74,0.0448011516830719,"POORER","2015","DHS","HUYE",2,"Use Bednets",11,79.74
"7134","bednet",93.4,0.039639355034435,"MIDDLE","2015","DHS","HUYE",2,"Use Bednets",11,93.4
"7135","bednet",90.47,0.0475716965108092,"RICHER","2015","DHS","HUYE",2,"Use Bednets",11,90.47
"7136","bednet",96.82,0.0221472932496943,"RICHEST","2015","DHS","HUYE",2,"Use Bednets",11,96.82
"7137","one.or.more.antenatal",99.38,0.00613481550612067,"TOTAL","2015","DHS","HUYE",2,"One or More Antenatal Visits",15,99.38
"7138","one.or.more.antenatal",100,0,"MALE","2015","DHS","HUYE",2,"One or More Antenatal Visits",15,100
"7139","one.or.more.antenatal",98.78,0.0121957343886951,"FEMALE","2015","DHS","HUYE",2,"One or More Antenatal Visits",15,98.78
"7140","one.or.more.antenatal",100,0,"URBAN","2015","DHS","HUYE",2,"One or More Antenatal Visits",15,100
"7141","one.or.more.antenatal",99.31,0.00675384839205319,"RURAL","2015","DHS","HUYE",2,"One or More Antenatal Visits",15,99.31
"7142","one.or.more.antenatal",100,0,"POOREST","2015","DHS","HUYE",2,"One or More Antenatal Visits",15,100
"7143","one.or.more.antenatal",96.62,0.0322659131109651,"POORER","2015","DHS","HUYE",2,"One or More Antenatal Visits",15,96.62
"7144","one.or.more.antenatal",100,0,"MIDDLE","2015","DHS","HUYE",2,"One or More Antenatal Visits",15,100
